stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000288135	9606.ENSP00000407586	KIT	HRAS	9606	0.962	0	0	0	0.055	0.071	0.9	0.621
9606.ENSP00000288135	9606.ENSP00000428056	KIT	PIK3R1	9606	0.995	0	0	0	0.056	0.87	0.9	0.668
9606.ENSP00000293831	9606.ENSP00000321584	EIF4A1	IMPDH2	9606	0.418	0	0	0	0.291	0.05	0	0.206
9606.ENSP00000293831	9606.ENSP00000383003	EIF4A1	FKBP1A	9606	0.446	0	0	0	0.148	0.091	0	0.342
9606.ENSP00000293831	9606.ENSP00000324173	EIF4A1	HSPA5	9606	0.453	0	0	0	0.1	0.246	0	0.259
9606.ENSP00000293831	9606.ENSP00000451828	EIF4A1	AKT1	9606	0.598	0	0	0	0.056	0.222	0	0.496
9606.ENSP00000293831	9606.ENSP00000354558	EIF4A1	MTOR	9606	0.61	0	0	0	0.042	0.067	0	0.599
9606.ENSP00000293831	9606.ENSP00000335153	EIF4A1	HSP90AA1	9606	0.619	0.042	0	0	0.357	0.1	0	0.394
9606.ENSP00000293831	9606.ENSP00000437125	EIF4A1	HSPA8	9606	0.802	0	0	0	0.688	0.187	0	0.282
9606.ENSP00000295683	9606.ENSP00000451828	CXCR1	AKT1	9606	0.472	0	0	0	0.086	0	0	0.447
9606.ENSP00000295683	9606.ENSP00000361405	CXCR1	MMP9	9606	0.605	0	0	0	0.2	0	0	0.527
9606.ENSP00000295683	9606.ENSP00000362680	CXCR1	SRC	9606	0.677	0	0	0	0.089	0	0.5	0.348
9606.ENSP00000295683	9606.ENSP00000319635	CXCR1	CXCR2	9606	0.999	0	0	0.052	0.771	0	0.9	0.98
9606.ENSP00000297494	9606.ENSP00000407586	NOS3	HRAS	9606	0.51	0	0	0	0	0	0	0.51
9606.ENSP00000297494	9606.ENSP00000362680	NOS3	SRC	9606	0.586	0	0	0	0.048	0.045	0	0.581
9606.ENSP00000297494	9606.ENSP00000311032	NOS3	CASP3	9606	0.604	0	0	0	0	0	0	0.604
9606.ENSP00000297494	9606.ENSP00000354558	NOS3	MTOR	9606	0.677	0	0	0	0	0	0	0.677
9606.ENSP00000297494	9606.ENSP00000343925	NOS3	ESR2	9606	0.689	0	0	0	0.067	0.049	0	0.678
9606.ENSP00000297494	9606.ENSP00000366416	NOS3	EDNRB	9606	0.701	0	0	0	0.102	0	0	0.681
9606.ENSP00000297494	9606.ENSP00000361405	NOS3	MMP9	9606	0.73	0	0	0	0.049	0	0	0.728
9606.ENSP00000297494	9606.ENSP00000405330	NOS3	ESR1	9606	0.773	0	0	0	0	0.301	0	0.689
9606.ENSP00000297494	9606.ENSP00000327251	NOS3	NOS2	9606	0.912	0	0	0.069	0	0.087	0.9	0.09
9606.ENSP00000297494	9606.ENSP00000451828	NOS3	AKT1	9606	0.997	0	0	0	0	0.786	0.9	0.909
9606.ENSP00000297494	9606.ENSP00000335153	NOS3	HSP90AA1	9606	0.999	0	0	0	0	0.789	0.8	0.992
9606.ENSP00000299855	9606.ENSP00000405330	MMP3	ESR1	9606	0.409	0	0	0	0	0	0	0.409
9606.ENSP00000299855	9606.ENSP00000378699	MMP3	CDK1	9606	0.412	0	0	0	0.044	0	0	0.411
9606.ENSP00000299855	9606.ENSP00000327251	MMP3	NOS2	9606	0.527	0	0	0	0.056	0	0	0.52
9606.ENSP00000299855	9606.ENSP00000308208	MMP3	MMP14	9606	0.537	0	0	0.111	0.187	0.292	0	0.2
9606.ENSP00000299855	9606.ENSP00000309968	MMP3	ADAM17	9606	0.546	0	0	0	0	0	0	0.546
9606.ENSP00000299855	9606.ENSP00000311032	MMP3	CASP3	9606	0.575	0	0	0	0.104	0	0	0.544
9606.ENSP00000299855	9606.ENSP00000451828	MMP3	AKT1	9606	0.588	0	0	0	0.055	0	0	0.582
9606.ENSP00000299855	9606.ENSP00000319635	MMP3	CXCR2	9606	0.591	0	0	0	0.074	0	0	0.577
9606.ENSP00000299855	9606.ENSP00000361405	MMP3	MMP9	9606	0.956	0	0	0.075	0.145	0	0.9	0.514
9606.ENSP00000299855	9606.ENSP00000322788	MMP3	MMP1	9606	0.985	0	0	0.064	0.657	0	0.9	0.597
9606.ENSP00000302486	9606.ENSP00000501150	MAP2K1	PIK3CB	9606	0.413	0	0	0	0.068	0	0	0.396
9606.ENSP00000302486	9606.ENSP00000383003	MAP2K1	FKBP1A	9606	0.437	0	0	0	0.122	0	0	0.385
9606.ENSP00000302486	9606.ENSP00000451828	MAP2K1	AKT1	9606	0.49	0	0	0.1	0.06	0.161	0	0.366
9606.ENSP00000302486	9606.ENSP00000428056	MAP2K1	PIK3R1	9606	0.501	0	0	0	0.044	0	0	0.499
9606.ENSP00000302486	9606.ENSP00000319635	MAP2K1	CXCR2	9606	0.508	0	0	0	0.069	0	0	0.494
9606.ENSP00000302486	9606.ENSP00000405330	MAP2K1	ESR1	9606	0.521	0	0	0	0.051	0.057	0	0.508
9606.ENSP00000302486	9606.ENSP00000361405	MAP2K1	MMP9	9606	0.542	0	0	0	0.087	0	0	0.519
9606.ENSP00000302486	9606.ENSP00000499900	MAP2K1	JAK1	9606	0.618	0	0	0	0.13	0.161	0.4	0.231
9606.ENSP00000302486	9606.ENSP00000311032	MAP2K1	CASP3	9606	0.643	0	0	0	0.11	0	0	0.615
9606.ENSP00000302486	9606.ENSP00000419260	MAP2K1	PIK3CG	9606	0.648	0	0	0	0	0	0	0.648
9606.ENSP00000302486	9606.ENSP00000354558	MAP2K1	MTOR	9606	0.674	0	0	0	0.054	0.216	0	0.596
9606.ENSP00000302486	9606.ENSP00000437125	MAP2K1	HSPA8	9606	0.685	0	0	0	0.074	0.598	0	0.222
9606.ENSP00000302486	9606.ENSP00000431885	MAP2K1	TYK2	9606	0.71	0	0	0	0.061	0.161	0.4	0.46
9606.ENSP00000302486	9606.ENSP00000362680	MAP2K1	SRC	9606	0.794	0	0	0	0.048	0.234	0.4	0.585
9606.ENSP00000302486	9606.ENSP00000335153	MAP2K1	HSP90AA1	9606	0.798	0	0	0	0.098	0.181	0	0.749
9606.ENSP00000302486	9606.ENSP00000378699	MAP2K1	CDK1	9606	0.837	0	0	0.122	0.111	0.091	0.75	0.222
9606.ENSP00000302486	9606.ENSP00000358335	MAP2K1	MAP3K7	9606	0.928	0	0	0	0.076	0.161	0.9	0.191
9606.ENSP00000302486	9606.ENSP00000407586	MAP2K1	HRAS	9606	0.989	0	0	0	0.062	0.382	0.9	0.832
9606.ENSP00000302486	9606.ENSP00000419060	MAP2K1	BRAF	9606	0.999	0	0	0	0.119	0.996	0.9	0.983
9606.ENSP00000302486	9606.ENSP00000401888	MAP2K1	RAF1	9606	0.999	0	0	0	0.131	0.974	0.9	0.97
9606.ENSP00000304501	9606.ENSP00000498610	ADORA2B	SLC29A1	9606	0.47	0	0	0	0.042	0.053	0	0.462
9606.ENSP00000304501	9606.ENSP00000443965	ADORA2B	ADK	9606	0.473	0	0	0	0.06	0	0	0.462
9606.ENSP00000304501	9606.ENSP00000451828	ADORA2B	AKT1	9606	0.515	0	0	0	0.085	0	0	0.492
9606.ENSP00000304501	9606.ENSP00000362680	ADORA2B	SRC	9606	0.539	0	0	0	0.047	0	0.5	0.11
9606.ENSP00000304501	9606.ENSP00000480012	ADORA2B	ADORA2A	9606	0.937	0	0	0	0	0.325	0.9	0.153
9606.ENSP00000306124	9606.ENSP00000477713	PRKCE	LCK	9606	0.481	0	0	0	0.054	0.091	0	0.445
9606.ENSP00000306124	9606.ENSP00000335153	PRKCE	HSP90AA1	9606	0.572	0	0	0	0	0.451	0	0.252
9606.ENSP00000306124	9606.ENSP00000353452	PRKCE	MYLK	9606	0.905	0	0	0	0.067	0	0.9	0.065
9606.ENSP00000306124	9606.ENSP00000419060	PRKCE	BRAF	9606	0.91	0	0	0	0.047	0.533	0.65	0.493
9606.ENSP00000306124	9606.ENSP00000407586	PRKCE	HRAS	9606	0.921	0	0	0	0.06	0.138	0.9	0.141
9606.ENSP00000306124	9606.ENSP00000401888	PRKCE	RAF1	9606	0.932	0	0	0	0	0.325	0.9	0.076
9606.ENSP00000308208	9606.ENSP00000317272	MMP14	MET	9606	0.418	0	0	0	0.104	0	0	0.377
9606.ENSP00000308208	9606.ENSP00000367608	MMP14	CA9	9606	0.602	0	0	0	0.082	0.292	0	0.437
9606.ENSP00000308208	9606.ENSP00000451828	MMP14	AKT1	9606	0.604	0	0	0	0.094	0	0	0.581
9606.ENSP00000308208	9606.ENSP00000309968	MMP14	ADAM17	9606	0.618	0	0	0	0.056	0	0	0.612
9606.ENSP00000308208	9606.ENSP00000322788	MMP14	MMP1	9606	0.623	0	0	0.101	0.274	0	0	0.469
9606.ENSP00000308208	9606.ENSP00000362680	MMP14	SRC	9606	0.742	0	0	0	0.105	0	0	0.724
9606.ENSP00000308208	9606.ENSP00000361405	MMP14	MMP9	9606	0.831	0	0	0	0.092	0	0	0.822
9606.ENSP00000309968	9606.ENSP00000311032	ADAM17	CASP3	9606	0.413	0	0	0	0.054	0	0	0.405
9606.ENSP00000309968	9606.ENSP00000322788	ADAM17	MMP1	9606	0.45	0	0	0	0.049	0	0	0.445
9606.ENSP00000309968	9606.ENSP00000451828	ADAM17	AKT1	9606	0.556	0	0	0	0	0	0	0.556
9606.ENSP00000309968	9606.ENSP00000361405	ADAM17	MMP9	9606	0.616	0	0	0	0.047	0	0	0.613
9606.ENSP00000309968	9606.ENSP00000362680	ADAM17	SRC	9606	0.632	0	0	0	0.055	0.292	0	0.494
9606.ENSP00000311032	9606.ENSP00000428056	CASP3	PIK3R1	9606	0.405	0	0	0	0.056	0	0	0.396
9606.ENSP00000311032	9606.ENSP00000360683	CASP3	PTPN1	9606	0.408	0	0	0	0.088	0	0	0.378
9606.ENSP00000311032	9606.ENSP00000393312	CASP3	FGFR1	9606	0.415	0	0	0	0.042	0	0	0.414
9606.ENSP00000311032	9606.ENSP00000358335	CASP3	MAP3K7	9606	0.417	0	0	0	0.077	0.067	0	0.377
9606.ENSP00000311032	9606.ENSP00000364898	CASP3	SYK	9606	0.435	0	0	0	0.105	0.067	0	0.377
9606.ENSP00000311032	9606.ENSP00000367608	CASP3	CA9	9606	0.439	0	0	0	0.052	0	0	0.433
9606.ENSP00000311032	9606.ENSP00000477713	CASP3	LCK	9606	0.443	0	0	0	0.057	0.067	0	0.417
9606.ENSP00000311032	9606.ENSP00000379683	CASP3	CYP19A1	9606	0.468	0	0	0	0.052	0	0	0.461
9606.ENSP00000311032	9606.ENSP00000407586	CASP3	HRAS	9606	0.48	0	0	0	0.055	0.053	0	0.466
9606.ENSP00000311032	9606.ENSP00000437125	CASP3	HSPA8	9606	0.48	0	0	0	0.049	0.069	0	0.459
9606.ENSP00000311032	9606.ENSP00000322788	CASP3	MMP1	9606	0.492	0	0	0	0.114	0	0	0.45
9606.ENSP00000311032	9606.ENSP00000347942	CASP3	RET	9606	0.518	0	0	0	0.042	0.292	0	0.347
9606.ENSP00000311032	9606.ENSP00000401888	CASP3	RAF1	9606	0.528	0	0	0	0.044	0.067	0	0.514
9606.ENSP00000311032	9606.ENSP00000499900	CASP3	JAK1	9606	0.534	0	0	0	0.098	0.067	0	0.49
9606.ENSP00000311032	9606.ENSP00000327251	CASP3	NOS2	9606	0.537	0	0	0	0	0	0	0.537
9606.ENSP00000311032	9606.ENSP00000343925	CASP3	ESR2	9606	0.543	0	0	0	0.046	0	0	0.54
9606.ENSP00000311032	9606.ENSP00000480012	CASP3	ADORA2A	9606	0.575	0	0	0	0.048	0	0	0.572
9606.ENSP00000311032	9606.ENSP00000363822	CASP3	AR	9606	0.597	0	0	0	0.046	0	0	0.595
9606.ENSP00000311032	9606.ENSP00000384273	CASP3	RELA	9606	0.607	0	0	0	0.068	0.061	0	0.587
9606.ENSP00000311032	9606.ENSP00000361423	CASP3	ABL1	9606	0.608	0	0	0	0.067	0.067	0	0.586
9606.ENSP00000311032	9606.ENSP00000419060	CASP3	BRAF	9606	0.611	0	0	0	0	0.067	0	0.6
9606.ENSP00000311032	9606.ENSP00000362680	CASP3	SRC	9606	0.685	0	0	0	0.053	0.067	0	0.672
9606.ENSP00000311032	9606.ENSP00000405330	CASP3	ESR1	9606	0.692	0	0	0	0.046	0	0	0.691
9606.ENSP00000311032	9606.ENSP00000317272	CASP3	MET	9606	0.708	0	0	0	0	0.403	0	0.53
9606.ENSP00000311032	9606.ENSP00000386135	CASP3	DAPK1	9606	0.717	0	0	0	0	0.045	0.5	0.455
9606.ENSP00000311032	9606.ENSP00000354558	CASP3	MTOR	9606	0.723	0	0	0	0.042	0	0	0.723
9606.ENSP00000311032	9606.ENSP00000313420	CASP3	PRKDC	9606	0.732	0	0	0	0.042	0.51	0	0.475
9606.ENSP00000311032	9606.ENSP00000324173	CASP3	HSPA5	9606	0.793	0	0	0	0.044	0.069	0	0.786
9606.ENSP00000311032	9606.ENSP00000361405	CASP3	MMP9	9606	0.806	0	0	0	0.101	0	0	0.793
9606.ENSP00000311032	9606.ENSP00000378699	CASP3	CDK1	9606	0.862	0	0	0	0.137	0	0	0.846
9606.ENSP00000311032	9606.ENSP00000335153	CASP3	HSP90AA1	9606	0.878	0	0	0	0.05	0.071	0	0.873
9606.ENSP00000311032	9606.ENSP00000451828	CASP3	AKT1	9606	0.945	0	0	0	0.044	0.311	0	0.923
9606.ENSP00000311032	9606.ENSP00000358327	CASP3	CASP7	9606	0.95	0	0	0.069	0.134	0.421	0.9	0.096
9606.ENSP00000313420	9606.ENSP00000378699	PRKDC	CDK1	9606	0.537	0	0	0	0.152	0.058	0	0.467
9606.ENSP00000313420	9606.ENSP00000384273	PRKDC	RELA	9606	0.554	0	0	0	0.062	0.445	0	0.212
9606.ENSP00000313420	9606.ENSP00000354558	PRKDC	MTOR	9606	0.582	0	0	0	0.154	0.431	0	0.202
9606.ENSP00000313420	9606.ENSP00000383003	PRKDC	FKBP1A	9606	0.583	0	0	0	0.05	0.143	0	0.528
9606.ENSP00000313420	9606.ENSP00000363822	PRKDC	AR	9606	0.672	0	0	0	0	0.51	0	0.358
9606.ENSP00000313420	9606.ENSP00000405330	PRKDC	ESR1	9606	0.717	0	0	0	0	0.306	0	0.61
9606.ENSP00000313420	9606.ENSP00000335153	PRKDC	HSP90AA1	9606	0.733	0	0	0	0.091	0.208	0	0.659
9606.ENSP00000313420	9606.ENSP00000361423	PRKDC	ABL1	9606	0.802	0	0	0	0.048	0.315	0	0.721
9606.ENSP00000313420	9606.ENSP00000451828	PRKDC	AKT1	9606	0.889	0	0	0	0.068	0.633	0	0.703
9606.ENSP00000317272	9606.ENSP00000451828	MET	AKT1	9606	0.408	0	0	0	0	0.071	0	0.389
9606.ENSP00000317272	9606.ENSP00000367608	MET	CA9	9606	0.441	0	0	0	0.086	0	0	0.414
9606.ENSP00000317272	9606.ENSP00000364898	MET	SYK	9606	0.505	0	0	0	0	0.195	0	0.411
9606.ENSP00000317272	9606.ENSP00000363822	MET	AR	9606	0.507	0	0	0	0.046	0.071	0	0.488
9606.ENSP00000317272	9606.ENSP00000347942	MET	RET	9606	0.559	0	0	0	0	0.094	0	0.534
9606.ENSP00000317272	9606.ENSP00000354558	MET	MTOR	9606	0.62	0	0	0	0	0.073	0	0.607
9606.ENSP00000317272	9606.ENSP00000405330	MET	ESR1	9606	0.68	0	0	0	0.111	0.071	0	0.643
9606.ENSP00000317272	9606.ENSP00000361405	MET	MMP9	9606	0.746	0	0	0	0.049	0	0	0.744
9606.ENSP00000317272	9606.ENSP00000335153	MET	HSP90AA1	9606	0.768	0	0	0	0.047	0.558	0	0.494
9606.ENSP00000317272	9606.ENSP00000428056	MET	PIK3R1	9606	0.872	0	0	0	0	0.197	0.65	0.582
9606.ENSP00000317272	9606.ENSP00000499900	MET	JAK1	9606	0.917	0	0	0	0.049	0.071	0.9	0.174
9606.ENSP00000317272	9606.ENSP00000366563	MET	PIK3CD	9606	0.922	0	0	0	0	0.069	0.9	0.232
9606.ENSP00000317272	9606.ENSP00000501150	MET	PIK3CB	9606	0.925	0	0	0	0.042	0.069	0.9	0.265
9606.ENSP00000317272	9606.ENSP00000360683	MET	PTPN1	9606	0.954	0	0	0	0	0.692	0.4	0.771
9606.ENSP00000317272	9606.ENSP00000407586	MET	HRAS	9606	0.961	0	0	0	0.074	0.368	0.9	0.414
9606.ENSP00000317272	9606.ENSP00000362680	MET	SRC	9606	0.993	0	0	0	0.067	0.682	0.9	0.8
9606.ENSP00000319635	9606.ENSP00000451828	CXCR2	AKT1	9606	0.562	0	0	0	0.086	0	0	0.541
9606.ENSP00000319635	9606.ENSP00000322788	CXCR2	MMP1	9606	0.589	0	0	0	0.141	0	0	0.541
9606.ENSP00000319635	9606.ENSP00000362680	CXCR2	SRC	9606	0.709	0	0	0	0.084	0	0.5	0.417
9606.ENSP00000319635	9606.ENSP00000361405	CXCR2	MMP9	9606	0.78	0	0	0	0.165	0	0	0.747
9606.ENSP00000321584	9606.ENSP00000335153	IMPDH2	HSP90AA1	9606	0.445	0	0	0	0.177	0.094	0	0.315
9606.ENSP00000321584	9606.ENSP00000443965	IMPDH2	ADK	9606	0.635	0	0	0	0.076	0	0	0.621
9606.ENSP00000321584	9606.ENSP00000451828	IMPDH2	AKT1	9606	0.678	0	0	0	0.049	0.294	0	0.558
9606.ENSP00000321584	9606.ENSP00000430269	IMPDH2	EPHX2	9606	0.884	0.105	0	0	0.095	0.162	0.806	0.258
9606.ENSP00000322788	9606.ENSP00000362680	MMP1	SRC	9606	0.406	0	0	0	0.059	0	0	0.395
9606.ENSP00000322788	9606.ENSP00000405330	MMP1	ESR1	9606	0.41	0	0	0	0	0	0	0.41
9606.ENSP00000322788	9606.ENSP00000451828	MMP1	AKT1	9606	0.578	0	0	0	0.055	0	0	0.571
9606.ENSP00000322788	9606.ENSP00000324173	MMP1	HSPA5	9606	0.646	0	0	0	0	0	0	0.646
9606.ENSP00000322788	9606.ENSP00000361405	MMP1	MMP9	9606	0.974	0	0	0	0.154	0	0.9	0.725
9606.ENSP00000324173	9606.ENSP00000361405	HSPA5	MMP9	9606	0.413	0	0	0	0	0	0	0.413
9606.ENSP00000324173	9606.ENSP00000494664	HSPA5	HK1	9606	0.451	0	0	0	0.074	0.069	0	0.414
9606.ENSP00000324173	9606.ENSP00000362680	HSPA5	SRC	9606	0.492	0	0	0	0	0.179	0	0.406
9606.ENSP00000324173	9606.ENSP00000354558	HSPA5	MTOR	9606	0.52	0	0	0	0.042	0.07	0	0.505
9606.ENSP00000324173	9606.ENSP00000363822	HSPA5	AR	9606	0.573	0	0	0	0	0.356	0	0.363
9606.ENSP00000324173	9606.ENSP00000401888	HSPA5	RAF1	9606	0.667	0	0	0	0.042	0.381	0	0.483
9606.ENSP00000324173	9606.ENSP00000405330	HSPA5	ESR1	9606	0.668	0	0	0	0	0.258	0	0.57
9606.ENSP00000324173	9606.ENSP00000384273	HSPA5	RELA	9606	0.715	0	0	0	0.046	0.604	0	0.305
9606.ENSP00000324173	9606.ENSP00000419060	HSPA5	BRAF	9606	0.773	0	0	0	0	0.521	0	0.545
9606.ENSP00000324173	9606.ENSP00000358327	HSPA5	CASP7	9606	0.966	0	0	0	0.042	0.524	0	0.932
9606.ENSP00000324173	9606.ENSP00000335153	HSPA5	HSP90AA1	9606	0.968	0	0.001	0	0.379	0.462	0	0.912
9606.ENSP00000324173	9606.ENSP00000451828	HSPA5	AKT1	9606	0.971	0	0	0	0.042	0.637	0	0.924
9606.ENSP00000324173	9606.ENSP00000437125	HSPA5	HSPA8	9606	0.983	0	0	0.057	0.308	0.756	0.5	0.823
9606.ENSP00000327251	9606.ENSP00000428056	NOS2	PIK3R1	9606	0.419	0	0	0	0	0	0.4	0.072
9606.ENSP00000327251	9606.ENSP00000384273	NOS2	RELA	9606	0.464	0	0	0	0	0.181	0	0.373
9606.ENSP00000327251	9606.ENSP00000364898	NOS2	SYK	9606	0.544	0	0	0	0	0.045	0	0.542
9606.ENSP00000327251	9606.ENSP00000431885	NOS2	TYK2	9606	0.591	0	0	0	0	0.045	0	0.589
9606.ENSP00000327251	9606.ENSP00000361405	NOS2	MMP9	9606	0.681	0	0	0	0.049	0	0	0.679
9606.ENSP00000327251	9606.ENSP00000335153	NOS2	HSP90AA1	9606	0.731	0	0	0	0	0.427	0.4	0.28
9606.ENSP00000327251	9606.ENSP00000451828	NOS2	AKT1	9606	0.976	0	0	0	0	0.045	0.9	0.775
9606.ENSP00000330032	9606.ENSP00000443965	UPP1	ADK	9606	0.638	0.092	0	0	0.042	0.102	0.414	0.331
9606.ENSP00000335153	9606.ENSP00000358327	HSP90AA1	CASP7	9606	0.405	0	0	0	0.06	0.071	0	0.373
9606.ENSP00000335153	9606.ENSP00000342105	HSP90AA1	DYRK2	9606	0.424	0	0	0	0	0.361	0	0.136
9606.ENSP00000335153	9606.ENSP00000381607	HSP90AA1	GSTP1	9606	0.43	0	0	0	0.071	0.13	0	0.351
9606.ENSP00000335153	9606.ENSP00000431885	HSP90AA1	TYK2	9606	0.454	0	0	0	0.084	0.223	0	0.294
9606.ENSP00000335153	9606.ENSP00000386135	HSP90AA1	DAPK1	9606	0.472	0	0	0	0.05	0.292	0	0.279
9606.ENSP00000335153	9606.ENSP00000361405	HSP90AA1	MMP9	9606	0.489	0	0	0	0.051	0	0	0.484
9606.ENSP00000335153	9606.ENSP00000499900	HSP90AA1	JAK1	9606	0.516	0	0	0	0.087	0.223	0	0.372
9606.ENSP00000335153	9606.ENSP00000384273	HSP90AA1	RELA	9606	0.525	0	0	0	0.058	0.187	0	0.429
9606.ENSP00000335153	9606.ENSP00000347942	HSP90AA1	RET	9606	0.54	0	0	0	0	0.164	0	0.473
9606.ENSP00000335153	9606.ENSP00000419260	HSP90AA1	PIK3CG	9606	0.547	0	0	0	0	0	0	0.547
9606.ENSP00000335153	9606.ENSP00000360683	HSP90AA1	PTPN1	9606	0.57	0	0	0	0.09	0.091	0	0.522
9606.ENSP00000335153	9606.ENSP00000339916	HSP90AA1	LIMK2	9606	0.57	0	0	0	0.05	0.248	0	0.447
9606.ENSP00000335153	9606.ENSP00000364898	HSP90AA1	SYK	9606	0.598	0	0	0	0.044	0.136	0	0.552
9606.ENSP00000335153	9606.ENSP00000383003	HSP90AA1	FKBP1A	9606	0.647	0	0	0	0.083	0.354	0	0.452
9606.ENSP00000335153	9606.ENSP00000393312	HSP90AA1	FGFR1	9606	0.74	0	0	0	0	0.439	0	0.556
9606.ENSP00000335153	9606.ENSP00000358335	HSP90AA1	MAP3K7	9606	0.752	0	0	0	0.056	0.519	0	0.497
9606.ENSP00000335153	9606.ENSP00000428056	HSP90AA1	PIK3R1	9606	0.788	0	0	0	0.043	0	0.5	0.593
9606.ENSP00000335153	9606.ENSP00000407586	HSP90AA1	HRAS	9606	0.819	0.042	0	0	0.055	0.126	0.5	0.614
9606.ENSP00000335153	9606.ENSP00000477713	HSP90AA1	LCK	9606	0.834	0	0	0	0.056	0.659	0	0.525
9606.ENSP00000335153	9606.ENSP00000343925	HSP90AA1	ESR2	9606	0.884	0	0	0	0.054	0.379	0.5	0.653
9606.ENSP00000335153	9606.ENSP00000378699	HSP90AA1	CDK1	9606	0.91	0	0	0	0.112	0.358	0	0.855
9606.ENSP00000335153	9606.ENSP00000361423	HSP90AA1	ABL1	9606	0.983	0	0	0	0.08	0.788	0	0.922
9606.ENSP00000335153	9606.ENSP00000419060	HSP90AA1	BRAF	9606	0.984	0	0	0	0	0.784	0	0.933
9606.ENSP00000335153	9606.ENSP00000401888	HSP90AA1	RAF1	9606	0.985	0	0	0	0.054	0.941	0	0.766
9606.ENSP00000335153	9606.ENSP00000354558	HSP90AA1	MTOR	9606	0.998	0	0	0	0.095	0.994	0	0.794
9606.ENSP00000335153	9606.ENSP00000363822	HSP90AA1	AR	9606	0.999	0	0	0	0.054	0.901	0.9	0.99
9606.ENSP00000335153	9606.ENSP00000405330	HSP90AA1	ESR1	9606	0.999	0	0	0	0.054	0.889	0.5	0.988
9606.ENSP00000335153	9606.ENSP00000362680	HSP90AA1	SRC	9606	0.999	0	0	0	0.042	0.799	0.8	0.994
9606.ENSP00000335153	9606.ENSP00000437125	HSP90AA1	HSPA8	9606	0.999	0	0.001	0	0.725	0.884	0.5	0.999
9606.ENSP00000335153	9606.ENSP00000451828	HSP90AA1	AKT1	9606	0.999	0	0	0	0.049	0.883	0.9	0.996
9606.ENSP00000342105	9606.ENSP00000437125	DYRK2	HSPA8	9606	0.411	0	0	0	0	0.317	0	0.173
9606.ENSP00000343925	9606.ENSP00000477713	ESR2	LCK	9606	0.44	0	0	0	0	0.071	0	0.422
9606.ENSP00000343925	9606.ENSP00000430269	ESR2	EPHX2	9606	0.47	0	0	0	0.047	0.045	0	0.465
9606.ENSP00000343925	9606.ENSP00000361405	ESR2	MMP9	9606	0.512	0	0	0	0.074	0	0	0.495
9606.ENSP00000343925	9606.ENSP00000428056	ESR2	PIK3R1	9606	0.53	0	0	0	0	0.065	0.4	0.229
9606.ENSP00000343925	9606.ENSP00000384273	ESR2	RELA	9606	0.583	0	0	0	0	0.05	0	0.58
9606.ENSP00000343925	9606.ENSP00000363822	ESR2	AR	9606	0.588	0	0	0	0.102	0	0	0.56
9606.ENSP00000343925	9606.ENSP00000451828	ESR2	AKT1	9606	0.684	0	0	0	0.055	0.071	0	0.669
9606.ENSP00000343925	9606.ENSP00000379683	ESR2	CYP19A1	9606	0.925	0	0	0	0.048	0.056	0	0.923
9606.ENSP00000343925	9606.ENSP00000362680	ESR2	SRC	9606	0.995	0	0	0	0	0.629	0.9	0.889
9606.ENSP00000343925	9606.ENSP00000405330	ESR2	ESR1	9606	0.998	0	0	0.062	0.042	0.83	0.9	0.934
9606.ENSP00000347942	9606.ENSP00000451828	RET	AKT1	9606	0.415	0	0	0	0.056	0.074	0	0.384
9606.ENSP00000347942	9606.ENSP00000419060	RET	BRAF	9606	0.457	0	0	0	0.052	0.091	0	0.421
9606.ENSP00000347942	9606.ENSP00000354558	RET	MTOR	9606	0.483	0	0	0	0	0	0	0.483
9606.ENSP00000347942	9606.ENSP00000393312	RET	FGFR1	9606	0.53	0	0	0	0	0.099	0	0.5
9606.ENSP00000347942	9606.ENSP00000366563	RET	PIK3CD	9606	0.608	0	0	0	0	0.087	0.5	0.211
9606.ENSP00000347942	9606.ENSP00000501150	RET	PIK3CB	9606	0.65	0	0	0	0	0.087	0.5	0.295
9606.ENSP00000347942	9606.ENSP00000405330	RET	ESR1	9606	0.67	0	0	0	0.083	0.045	0	0.654
9606.ENSP00000347942	9606.ENSP00000407586	RET	HRAS	9606	0.842	0	0	0	0	0.099	0.4	0.731
9606.ENSP00000347942	9606.ENSP00000366416	RET	EDNRB	9606	0.847	0	0	0	0	0	0	0.847
9606.ENSP00000347942	9606.ENSP00000362680	RET	SRC	9606	0.859	0	0	0	0	0.392	0.5	0.575
9606.ENSP00000347942	9606.ENSP00000428056	RET	PIK3R1	9606	0.898	0	0	0	0	0.355	0.5	0.71
9606.ENSP00000353452	9606.ENSP00000451828	MYLK	AKT1	9606	0.468	0	0	0	0.071	0.062	0	0.438
9606.ENSP00000354558	9606.ENSP00000384273	MTOR	RELA	9606	0.408	0	0	0	0.06	0.069	0	0.378
9606.ENSP00000354558	9606.ENSP00000477713	MTOR	LCK	9606	0.413	0	0	0	0.042	0.073	0	0.392
9606.ENSP00000354558	9606.ENSP00000437125	MTOR	HSPA8	9606	0.43	0	0	0	0.044	0.07	0	0.411
9606.ENSP00000354558	9606.ENSP00000393312	MTOR	FGFR1	9606	0.45	0	0	0	0	0	0	0.45
9606.ENSP00000354558	9606.ENSP00000364898	MTOR	SYK	9606	0.457	0	0	0	0.042	0.073	0	0.438
